count,hate_count,offensive_count,neither,label,tweet
3,0,3,0,Offensive Language,aye yall ima tryout for the bowling team frfr tryouts passed tho no theres two more retard
3,0,3,0,Offensive Language,now u got what u want bitch  enjoy it  now this is a crazy party i would love to attend
3,0,0,3,Neutral,"colored contacts in your eyes
blinders on mine
cause i cant see you at all lmao"
3,0,3,0,Offensive Language,facts  only the dudes with hoes say they dont got hoes
3,0,3,0,Offensive Language,im rea start smacking bitches period  bluffin at its best
3,0,3,0,Offensive Language,"lifes a bitch and then you die 
thats why we get high cause you neva know when youre gonna go my sister is perfect"
3,0,3,0,Offensive Language,one of us is on drugs and its me but youre still wrong   hahahahahahah im a bitch sometimes
3,1,2,0,Offensive Language,im feeling pretty fuckin ghetto smh
3,0,0,3,Neutral,swears im  man easily easily behind austin nip
3,0,3,0,Offensive Language,this is a true ride or die bitch   what the fuck hahahahah
4,0,0,4,Neutral,hgwells and charlie chaplin  history photography
3,0,3,0,Offensive Language,all i see is brunos bitch ass on my twitter now wtf brunos all that she sees drake voice
3,0,3,0,Offensive Language,im about to cool faggot chill tf is cool nigga
3,0,3,0,Offensive Language,im so sure bitch frfr tf
3,0,3,0,Offensive Language,twitter is not a source of news broadcast you fucking retards it is when nbc abc cnn fox etc are all keeping quiet
3,0,3,0,Offensive Language,got a couple bitches saying they know me but ima let the money talk for me  and im like wwyd
3,0,3,0,Offensive Language,grudges are for weirdosand bitches
3,1,0,2,Neutral,"i told mariam to but cigarettes for her birthday

you also called me trash rn"
3,0,0,3,Neutral,brownies tonight what kind
3,0,3,0,Offensive Language,no text back i dont give a fuck ill text another bitch damn someone is hurt lol
6,1,5,0,Offensive Language,ummmmmm okay  you got hoes from left to right  do yah thang
3,0,3,0,Offensive Language,using ymxb to find the slope of that ass
3,0,0,3,Neutral,fit lads nice gear  these scally lads n trainers would get it
3,0,3,0,Offensive Language,hell yeah bro  fuck yeah sexy scally lad in hot gear
3,0,3,0,Offensive Language,helping out a mate  i love scally play fuck yeah
3,0,2,1,Offensive Language,lads being lads  fuck yeah i love scally lad action hot trainers too
3,0,3,0,Offensive Language,next year bitches is gonna be like you gotta promise you wont expose me
3,0,3,0,Offensive Language,so hot rt  lick it bitch  fuck yeah eat that trainer u dirty fucker
3,0,3,0,Offensive Language,yall think celebrity pussy different from the locals  yeah meghan goods is
6,0,2,4,Neutral,i saw an ajumma walk out in the beginning saying wow this is so trash that i cant even listen to it  lmaoo
3,0,3,0,Offensive Language,need these sox  fuck yeah i love a kinky scally lad w rank sox and sneaks
3,1,2,0,Offensive Language,i dont ever expose females like that thats childish bitch nigga shiiii
3,0,3,0,Offensive Language,"yasss

trys new things with bestfriend

bitch who do you love"
3,1,0,2,Neutral,dude remember this wop video   omg where did you find that
3,0,2,1,Offensive Language,thick raw fuck  damn his man pussy is getting a workout
3,0,0,3,Neutral,rawr rt  my sexy french scally i love him frenchscally  sexy scally woof woof
3,0,3,0,Offensive Language,nothin in life is free some of you bitches need to write that on ya panties
3,0,3,0,Offensive Language,if one of you bitches want some of my burrito u can catch me at potosino huh haha
3,1,2,0,Offensive Language,niggas whole hoes out here cuz couldnt had said it better
3,0,3,0,Offensive Language,"hardcore way to eat mac and cheese
 boil water 
 snort cheese powder
 drink boiling water 
 fuck bitches"
3,0,3,0,Offensive Language,yourenotmytype if my fade is perpetually fresher than yours thats a real ass bitch rite there
3,0,3,0,Offensive Language,annoying bitch that i love  judyanns so pretty
3,0,3,0,Offensive Language,lmao bitch got on some huggies
3,0,3,0,Offensive Language,"hi bitch 
no bitch
bye bitch"
3,0,3,0,Offensive Language,does he look like a bitch
3,0,3,0,Offensive Language,chase money  not  hoes
3,0,3,0,Offensive Language,cant stand a i dont know what i want ass nigga  bitch
3,0,3,0,Offensive Language,im on my way  love a chavhot sexy scally fucker
3,1,2,0,Offensive Language,these newly gay bitches dont kno how shit works
3,0,3,0,Offensive Language,when a bitch dont want a real job they just become strippers lol lol
3,0,3,0,Offensive Language,awww meat meat in his feelinsi ainn n my feelings bitch
3,0,2,1,Offensive Language,i want snake bites  my industrial piercin amp a tattoodem hoe accessories dea
3,0,0,3,Neutral,baby albino
3,0,3,0,Offensive Language,these hoes aint loyal
3,1,2,0,Offensive Language,yassssss ordered chinese  bitch you just ate tacos you fat fuck
3,0,3,0,Offensive Language,i made that bitch lunch  bitches love lunch
6,2,4,0,Offensive Language,"a no brainer
but as soon as this bitch gets rich in political power her views will change
political whores"
3,0,3,0,Offensive Language,a pussy a day keeps the devil away
3,0,3,0,Offensive Language,aint that about a bitch what does that mean
3,0,3,0,Offensive Language,all these bitches want a baby i dont want no children
3,0,2,1,Offensive Language,and bitch you must be lost
3,0,3,0,Offensive Language,baby i like being on your left side no bitch you cant be there cuz the street on that side and twitter said i aint real if you do
6,0,1,5,Neutral,bae sounds like such a ghetto word use something else
3,1,2,0,Offensive Language,batter the wee cunt jewis y cos he fucked my ex emma isnt battering the girls ive nailedive moved onstop being a pussy n do it urself
3,0,3,0,Offensive Language,bleed out hoe alexa
3,0,3,0,Offensive Language,boolin in the bando wit a few bitches
3,0,0,3,Neutral,brownies for my brownie i love this movie
3,0,3,0,Offensive Language,but i need a bad bitch thats hotter than me might be the realist shit partynextdoor ever said thats how i be feelin everyday
3,1,2,0,Offensive Language,by the way we do punch bitches
3,0,3,0,Offensive Language,caesar is home rt    so much this bitch looks like lets start with ape shit
3,0,1,2,Neutral,chinese maverick we were communicating comrade  u know giving the imperialist yanks the birdie
3,0,3,0,Offensive Language,"dad say hi to my snapchat 
dad  duces bitch"
6,0,5,1,Offensive Language,do you believe these hoes are not in fact loyal i disagree with that i do believe they are in fact the loyalest bunchthese hoes
3,0,3,0,Offensive Language,dont know no ugly bitches dont know no broke niggas
3,0,3,0,Offensive Language,dont make me make you fall in live with a nigga like meee the birds amp are my favorite songs by weeknd
3,2,1,0,Hate Speech,dont worry about the nigga you see worry about the nigga you dont see dats da nigga fuckin yo bitch
3,0,3,0,Offensive Language,dont you ever give my pussy away you keep it tight alright
3,0,3,0,Offensive Language,"dropped a stack cause bitch im on
 
song called dope
download the mixtape here"
3,0,3,0,Offensive Language,dumb bitches do dumb things
3,1,2,0,Offensive Language,eat the pussy like a real nigga hungry
3,1,2,0,Offensive Language,eff it lets go after the cripple
3,0,2,1,Offensive Language,everything look better with a bitch next to it
3,0,3,0,Offensive Language,facto  who cares if you a hoe when your ass looks like this
3,0,3,0,Offensive Language,for every bad bitch there is a nigga tired of fucking her
3,0,3,0,Offensive Language,foreign chick no lie man that bitch beautiful
3,1,2,0,Offensive Language,fresh nigga so you kno i need a clean bitch who kno im working cuz i wanna see my team rich
3,0,3,0,Offensive Language,fuck  i make my own rules suck my dragon balls bitch call me goku
3,0,0,3,Neutral,generate ascii boxes with nodejs all i see is the ability to bring flappybird in node via ascii tubes and bird
3,0,3,0,Offensive Language,get me that shit bitch you is fine bear
3,1,2,0,Offensive Language,get your ass back to detroit ya fuckin wigger
3,0,3,0,Offensive Language,girls that i dated its okay i aint mad yo unless you stabbed me in the heart no love hoe
3,0,3,0,Offensive Language,how do you know my twitter password bitch please
3,0,3,0,Offensive Language,have you seen my shows have you seen my hoes if i wasnt hot would they be so thick
3,0,3,0,Offensive Language,he a bitch for hitting that hoe
3,1,2,0,Offensive Language,he married to a white woman lucky sumbitch  uncle ruckus
3,0,2,1,Offensive Language,he wanna be my nigga but im just trinna be his savings account   omg imma funny ass bitch man but thats real shit
3,0,3,0,Offensive Language,her great grandmas a hoeher grandmas a hoeher moms and a hoe and shes a hoe its a long line of hoes grandpa carl everyone
3,3,0,0,Hate Speech,hey go look at that video of the man that found the kidnapped girls in ohiowhat a nigger  shitmybosssays
3,0,3,0,Offensive Language,hey pussy you still there
6,0,2,4,Neutral,how about we draft all those gungho folks and send them to afghanistan or other war zones so they can show their
3,0,3,0,Offensive Language,how hotter than is it a bitch
3,0,3,0,Offensive Language,how u talking to hoes bout bro n em why you talking to hoes bout bro n em
3,0,3,0,Offensive Language,how you doing crazy bitch is hilarious
3,1,2,0,Offensive Language,"i know my shoes dirty as fuck whatever bitch you dont have to call

like negro one of the first things they look at is shoes dog"
3,0,0,3,Neutral,i am a thrill billywith a hillbilly heart  hahahahaha jesus murphy
3,0,3,0,Offensive Language,i call him my bitch
3,0,3,0,Offensive Language,i cant handle no liquor but these bitches cant handle meeedd  chief sosa
3,0,3,0,Offensive Language,i dont chase after dudes i chase after bitches  edgar bautista
3,0,2,1,Offensive Language,i dont love these hoes baby its me and you forever
3,0,3,0,Offensive Language,i dont even need a picture of tamar that bitch is beat in every picture
3,0,3,0,Offensive Language,i dont have hoes
3,0,1,2,Neutral,i found a new way to chug you have to open your mouth alot shitallysays
3,0,3,0,Offensive Language,i fucking hate that bitch so much i wanna smack her in the face then tongue kiss her
3,0,3,0,Offensive Language,i got a bitch set it off like jada picketqueen latifah you riding round with your nieces bitch you titi
3,0,3,0,Offensive Language,i got a sister she told me stop calling women bitches
3,0,3,0,Offensive Language,i guess this is the night bitches die stewie is that nigga
3,0,3,0,Offensive Language,i had a bitch that had a bitch had the bitch eating halibut   freshrhymes jerksquad slowstir
3,0,3,0,Offensive Language,"i have this ladylove
shes married but i still wanna bang her
she wont have sex with me
what a bitch a troubadour probably"
3,0,3,0,Offensive Language,i heard you was looking for candy man bitch
3,0,3,0,Offensive Language,i hope you dont get mad ladies i only call you bitches bitches bc i dont know your names individually katt williams
3,0,3,0,Offensive Language,i just got a number  im a bitch boy
3,0,3,0,Offensive Language,i know that shit eatin grin you either just fucked the girl of your dreams or you sold a car we know youre a faggot whatd you sell
3,0,3,0,Offensive Language,"i only be with older men cause theyre more mature

that supposed to fool us bitch"
6,0,6,0,Offensive Language,i prolly leave up out this bitch with my cups in my hand and yo hand in my other hand
3,0,3,0,Offensive Language,"i said i dont like it it tastes like wolf pussy 
what how do you even know what that tastes like"
3,0,3,0,Offensive Language,"i taught myself how to eat pussy and cut my own hair
i taught myself how to eat pussy hair
name the movie"
3,0,3,0,Offensive Language,"i used to dress up like a cop too
oh really
yeahright after mad pussy
really
yesill never forget"
3,0,3,0,Offensive Language,i went to jail for a flock amp came home wit a strike you went to jail as a bitch came home as a dike
3,0,3,0,Offensive Language,i will fuck u where u stand u dizzy bitch two unique amp separate phrases i overheard a relative saying when i was younger
3,0,3,0,Offensive Language,i woke up like thi bitch go back to bed
3,0,3,0,Offensive Language,i would rather you call me bitch than sir my manager
3,0,3,0,Offensive Language,ill beat on that pussy so hard
3,0,1,2,Neutral,ill slit your throatneck
3,1,2,0,Offensive Language,im a funky ass honkey   s shout out to  tonight before cabaret  jttour
3,1,2,0,Offensive Language,im comparing kfc to the pussy
3,0,3,0,Offensive Language,im downloading you a new personality and ordering you a new face you bitch i love you goddamn it axl rose yelling at his sex robot
3,0,3,0,Offensive Language,im feelin like malcolm in the middle these bitches surround me they cant miss em
3,0,3,0,Offensive Language,im gonna piss on your dimple  stop wasting prayers on trash teams lol
3,0,3,0,Offensive Language,im probably your main bitch chocolate dipped cinnamon apple
3,0,3,0,Offensive Language,im sick of his shit man  sit his bitch ass im fed up bro rt  geno threw yet another pick smh
3,1,2,0,Offensive Language,im sorry i fucked yo bitch but she really dig a nigga
3,0,3,0,Offensive Language,ibs irritable bitch syndrome
